Headline,Body ID,Stance,Confidence
Bugatti Veyron Vandalized With Penis Graffiti? Viral Photo Isn’t What It Seems,2286,unrelated,1
Seth Rogen reported to play Woz in the upcoming Steve Jobs movie,2410,unrelated,1
Source: Tom Brokaw Wants Brian Williams Fired,1127,unrelated,1
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,346,unrelated,1
Ottawa investigates reports that Isis has captured Canadian-Israeli woman,56,unrelated,1
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,305,unrelated,1
Kim Jong-Un 'bans the name Kim Jong-un',414,unrelated,1
"Etats-Unis: Mort pendant 48 minutes, un prêtre affirme que Dieu est une femme",615,unrelated,1
"Report: ISIS kidnaps Canadian-Israeli, former IDF soldier who went to fight with the Kurds",80,unrelated,1
7 teen girls get pregnant on school trip Read more at http://www.wnd.com/2014/12/7-teen-girls-get-pregnant-on-school-trip/#F5filOd6yFpASPV9.99,1221,unrelated,1
WHO investigates media reports ISIS fighters contracted Ebola,737,unrelated,1
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",595,unrelated,1
"BREAKING: Islamic State, in video, beheads American journalist James Wright Foley who was kidnapped in 2012 -@BNONews",2410,unrelated,1
Comcast blocks Tor,1280,unrelated,1
Seth Rogen to play Woz in Jobs biopic,1184,unrelated,1
"Report: The Apple Watch Will Only Last 2.5 Hours With ""Heavy"" Use",787,unrelated,1
"Big Bank Hank, US rapper and Sugarhill Gang founder member, dies at 57",281,unrelated,1
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",459,unrelated,1
"White House Fence Jumper Got Farther Than Previously Thought, Sources Say",1017,unrelated,1
"Meteorite Strikes Nicaraguan Capital, Creates 16-Foot-Deep Crater",388,unrelated,1
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",1107,unrelated,1
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",206,unrelated,1
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",1123,unrelated,1
This Letter To Parents From A 1970s Lego Set Contains An Important Message For Gender Equality,1689,unrelated,1
ISIS fighters seize weapons airdrop meant for Kurds,1938,unrelated,1
'The Force Awakens' Release Date: JJ Abrams Plan for an Early Release of 'Star Wars' Movie?,748,unrelated,1
That Boko Haram Ceasefire in Nigeria Isn’t A Ceasefire,1906,unrelated,1
A soldier has been shot at Canada’s war memorial just steps away from the nation’s parliament,1466,unrelated,1
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,2044,unrelated,1
Man has his PENIS cut off by angry mob after 'attempted rape' of teenager,1760,unrelated,1
Amazon is opening its first physical store,703,unrelated,1
Predator Drone Reportedly Spotted Over ISIS Stronghold,1159,unrelated,1
Rumors Of Fidel Castro's Death Circulate After Prolonged Absence From Public Life,47,unrelated,1
Canada probes Michael Zehaf-Bibeau as possible suspect in Ottawa shooting - source,1739,unrelated,1
Report: Secret Service Lied About White House Fence Jumper,508,unrelated,1
Islamic State killer 'Jihadi John' named as Mohammed Emwazi,1107,unrelated,1
Canadian Soldier Shot At Ottawa War Memorial: Report,595,unrelated,1
'There is no limit to their depravity' Islamic State FEED mother her own SON,1004,unrelated,1
"Kayla Jean Mueller, U.S. hostage, killed in Jordan airstrike, ISIS claims",1769,unrelated,1
Mass grave found after 40 students disappear in Mexican protest,324,unrelated,1
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1476,unrelated,1
"Sorry, Everyone: Durex Is Unfortunately Not Making Pumpkin Spice Condoms",788,unrelated,1
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,403,unrelated,1
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,1103,unrelated,1
"ISIS Claims an American Hostage, Kayla Mueller, Died in Airstrike in Syria",532,unrelated,1
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",826,unrelated,1
Nigeria says it has deal with Boko Haram to release kidnapped girls,206,unrelated,1
Boko Haram ceasefire ignored as violence flares in Borno state,1906,unrelated,1
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",754,unrelated,1
Cameron vows to hunt down IS 'monsters' after Haines murder,1011,unrelated,1
US Intel: Taliban Man Released From Gitmo in Bergdahl Deal is Back to Militant Activity,1459,unrelated,1
"ISIS Militants In Mosul Have Contracted Ebola, Iraqi Media Sources Claim",1291,unrelated,1
"Boko Haram claims to have German hostage, denies ceasefire",1906,unrelated,1
"Meteorite makes big crater in Nicaragua, government says",885,unrelated,1
DNA test confirms child is IS head Abu Bakr al-Baghdadi's daughter,538,unrelated,1
New policy could reduce marijuana possession arrests,630,unrelated,1
Eye-catching! Rare sighting of Anna Wintour without her trademark sunglasses as she leaves 'rat-infested' Vogue office,30,unrelated,1
Report: A Radically Redesigned 12-Inch MacBook Air Is Coming,1545,unrelated,1
Woman Spends Entire Week In KFC After Getting Dumped By Her Boyfriend,1805,unrelated,1
Judd Nelson Death Hoax: FOX News Impersonator Claims Actor Found Dead In Los Angeles Condo,754,unrelated,1
Wayward sister ‘nun the wiser’ about baby,1891,unrelated,1
Google Grows With $1.6 Billion in California Office Deals,1938,unrelated,1
"Canadian woman 'captured by ISIS in Syria' says she is actually fine and still fighting the jihadists, despite kidnap reports",1223,unrelated,1
Michael Brown shooting audio caught on tape?,2044,unrelated,1
"James Foley, Missing American Photojournalist, Reportedly Executed By ISIS In Syria",2525,unrelated,1
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",465,unrelated,1
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",47,unrelated,1
Reports say North Korea's Kim insists on being the only Jong Un,979,unrelated,1
'Hairgate': iPhone hit by new social media storm,176,unrelated,1
Canadian-Israeli Woman Says She Hasn’t Been Captured By ISIS,1476,unrelated,1
"North Korean leader Kim Jong-un not missing, just having ankle surgery",1097,unrelated,1
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",1408,unrelated,1
"Michael Phelps' self-proclaimed 'girlfriend', 41, reveals she was born a male as she describes her 'amazing intimacy' with Olympic swimmer",330,unrelated,1
Jilted lover spends a week in KFC to try and get over her ex,1805,unrelated,1
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,2521,unrelated,1
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,80,unrelated,1
Does Vogue's New Office Have a Rat Infestation?,944,unrelated,1
Not coming to a store near you: The pumpkin spice condom,1253,unrelated,1
ISIL Beheads American Photojournalist in Iraq,456,unrelated,1
ISIS leader ‘killed’ in US airstrikes,388,unrelated,1
Chinese State Media Warns People To Stop Calling Themselves Dumbledore,860,unrelated,1
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",1940,unrelated,1
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2132,unrelated,1
North Korean dictator Kim Jong-Un to open restaurant in Scotland,773,unrelated,1
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",719,unrelated,1
Boko Haram Denies Nigeria Cease-Fire Claim,1906,unrelated,1
"Boko Haram agrees to ceasefire, release of school girls",1906,unrelated,1
Tiger Woods selling Swedish villa — island included,2502,unrelated,1
Isis claims to behead US journalist,2130,unrelated,1
Small Meteorite Hits Managua,2129,unrelated,1
‘Photo of slain IS leader’ reported to be doctored,1889,unrelated,1
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,521,unrelated,1
Kim Jong-un: obese leader 'fractured both ankles',1097,unrelated,1
That Was Fast: Christian Bale Bails on Steve Jobs Biopic,1646,unrelated,1
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,190,unrelated,1
REPORT: Alleged New Audio of Michael Brown Shooting,281,unrelated,1
Has The Batman Vs. Superman Batmobile Been Stolen In Detroit?,1311,unrelated,1
WATCH: Bird Launches Airstrike on Putin’s Shoulder (UPDATED),1673,unrelated,1
The Unluckiest Man In The World Set His College On Fire With A Fireworks Marriage Proposal,842,unrelated,1
Soldier shot in Ottawa at War Memorial,373,unrelated,1
"That Story About a Catholic Priest Dying, Seeing God as a Woman, and Coming Back to Life? It’s Almost Definitely Fake",387,unrelated,1
Sugarhill Gang Rapper Big Bank Hank Dies at 57,1996,unrelated,1
This Is The Most Epic Way To Quit Your Job,562,unrelated,1
7 Bosnian teens get pregnant on school trip,1954,unrelated,1
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",403,unrelated,1
Report: Christian Bale Will Play Steve Jobs,1294,unrelated,1
This Powerful Cartoon About The Charlie Hebdo Attack Is Not By Banksy,526,unrelated,1
"These LEGO Instructions from 1974 Are Awesome (And Yes, They're Real)",2171,unrelated,1
ISIL Beheads American Photojournalist in Iraq,608,unrelated,1
A Wanted Man Responded To A Police Facebook Post That He Would Turn Himself In,1292,unrelated,1
India: 400 men cut off their testicles to 'get closer to God' following advice from 'guru',1731,unrelated,1
"Gill Rosenberg, Canadian citizen, reportedly captured by ISIS in Syria",1223,unrelated,1
"Don't Worry, 'The Breakfast Club' Star Judd Nelson Is Not Dead",1317,unrelated,1
Vice squad’s $1m win lights up Las Vegas,2111,unrelated,1
ISIS Getting Ebola,487,unrelated,1
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",173,unrelated,1
ISIS militants appear to behead abducted American journalist James Wright Foley in graphic video,2034,unrelated,1
Does ISIS have an airforce? Terrorist 'fighter pilots' are being trained on captured MiGs by Saddam Hussein's ex-air force officers,886,unrelated,1
Vigilantes cut off alleged rapist's penis,36,unrelated,1
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,1906,unrelated,1
Has Ebola infected Isis militants in Mosul?,2003,unrelated,1
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,2523,unrelated,1
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,346,unrelated,1
South Korea: Kim Jong Un had ankle surgery to remove cyst,818,unrelated,1
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,962,unrelated,1
iOS 8 bug could delete your iCloud Drive documents,2163,unrelated,1
ISIS Getting Ebola,1398,unrelated,1
REPORT: JETLINERS STOLEN FROM LIBYA COULD BE USED TO ATTACK U.S. ON 9/11,126,unrelated,1
The Image That Everyone Is Sharing By 'Banksy' Isn't By Banksy — But It's Awesome,2489,unrelated,1
North Korea denies reports Kim Jong-un is to open state-backed restaurant in Scotland,2290,unrelated,1
'Nasa Confirms Earth Will Experience 6 Days of Total Darkness in December' Fake News Story Goes Viral,787,unrelated,1
Nigerians doubtful of girls' release after Boko Haram 'truce' breached,1697,unrelated,1
Terrorism fears rise amid reports of stolen jetliners,2015,unrelated,1
Media outlets identify 'Jihadi John',2092,unrelated,1
Blundering boyfriend burns down college after trying to impress his girlfriend with elaborate marriage proposal,2124,unrelated,1
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,368,unrelated,1
"Islamic State Militants Have Been Flying 3 Captured Warplanes Over Syrian Airport, Witnesses Say",886,unrelated,1
Magic Mushrooms Found on Buckingham Palace Grounds,330,unrelated,1
‘Evil straight from the pits of hell': American journalist James Foley reportedly beheaded by ISIS,1459,unrelated,1
"Comfort eating? Chinese woman, 26, spends an entire WEEK in KFC after being dumped by boyfriend",1805,unrelated,1
Cesar Millan is Not Dead: Dog Whisperer Death Hoax Circulates,742,unrelated,1
Isis video claims to show beheading of British hostage David Haines,68,unrelated,1
Report: Amazon to Launch Ad-Supported Streaming Service,269,unrelated,1
"NYPD to issue tickets instead of arrest for weed possession, report says",2483,unrelated,1
Amazon.com to open first physical store in Manhattan: DJ,5,unrelated,1
"It's 'rubbish' that Robert Plant turned down £500m Led Zeppelin reformation offer, says publicist",158,unrelated,1
Audio of gunfire in Michael Brown case authenticated by app company,900,unrelated,1
Mexico Says Missing Students Not Found In First Mass Graves,1740,unrelated,1
Indian 'Rapist' Castrated By Angry Mob Who Hack Off Gentials With Meat Cleaver (GRAPHIC PICTURES),17,unrelated,1
Magic mushrooms found in BUCKINGHAM PALACE by Alan Titchmarsh,487,unrelated,1
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",698,unrelated,1
Brian Williams slams social media for speculation weatherman Mike Seidel relieved himself on air,2489,unrelated,1
"Mexico hit by student massacre: At least 17 anti-corruption protesters 'rounded up, murdered and dumped in a mass grave' - and another 26 are missing",1678,unrelated,1
North Korea dictator Kim Jong-un undergoes surgery after breaking both ankles on military tour,1097,unrelated,1
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1375,unrelated,1
Abdel-Majed Abdel Bary: London Rapper Identified As ISIS Militant Who Beheaded James Foley,913,unrelated,1
"Six months after abducting Nigerian schoolgirls, Boko Haram reportedly wants to free them",1906,unrelated,1
Missing Libyan Jetliners Raise Fears of Suicide Airliner Attacks on 9/11,1699,unrelated,1
NASA Confirms Earth Will Experience 6 Days of Total Darkness in December 2014!,664,unrelated,1
Jihadi John: Mohammed Emwazi named as masked man behind ISIS beheadings,2470,unrelated,1
IRAQI HEALTH OFFICIAL: EBOLA HAS KILLED 5 ISIS FIGHTERS,737,unrelated,1
